"Tarih"	"Saat"	"SMF"
"5156"	2015-08-03	19	180
"5157"	2015-08-03	20	181
"5158"	2015-08-03	21	181
"5159"	2015-08-03	22	132
"5160"	2015-08-03	23	132
"5161"	2015-08-04	0	178
"5162"	2015-08-04	1	149
"5163"	2015-08-04	2	150
"5164"	2015-08-04	3	132
"5165"	2015-08-04	4	160
"5166"	2015-08-04	5	170
"5167"	2015-08-04	6	140
"5168"	2015-08-04	7	190
"5169"	2015-08-04	8	180
"5170"	2015-08-04	9	227
"5171"	2015-08-04	10	227
"5172"	2015-08-04	11	228
"5173"	2015-08-04	12	226
"5174"	2015-08-04	13	227
"5175"	2015-08-04	14	229
"5176"	2015-08-04	15	180
"5177"	2015-08-04	16	227
"5178"	2015-08-04	17	225
"5179"	2015-08-04	18	199
"5180"	2015-08-04	19	168
"5181"	2015-08-04	20	200
"5182"	2015-08-04	21	178
"5183"	2015-08-04	22	178
"5184"	2015-08-04	23	132
"5185"	2015-08-05	0	130
"5186"	2015-08-05	1	132
"5187"	2015-08-05	2	30
"5188"	2015-08-05	3	10
"5189"	2015-08-05	4	10
"5190"	2015-08-05	5	10
"5191"	2015-08-05	6	1
"5192"	2015-08-05	7	122
"5193"	2015-08-05	8	200
"5194"	2015-08-05	9	227
"5195"	2015-08-05	10	229
"5196"	2015-08-05	11	231
"5197"	2015-08-05	12	229
"5198"	2015-08-05	13	230
"5199"	2015-08-05	14	234
"5200"	2015-08-05	15	230
"5201"	2015-08-05	16	229
"5202"	2015-08-05	17	226
"5203"	2015-08-05	18	200
"5204"	2015-08-05	19	169
"5205"	2015-08-05	20	190
"5206"	2015-08-05	21	176
"5207"	2015-08-05	22	132
"5208"	2015-08-05	23	132
"5209"	2015-08-06	0	167
"5210"	2015-08-06	1	188
"5211"	2015-08-06	2	194
"5212"	2015-08-06	3	190
"5213"	2015-08-06	4	190
"5214"	2015-08-06	5	190
"5215"	2015-08-06	6	160
"5216"	2015-08-06	7	178
"5217"	2015-08-06	8	198
"5218"	2015-08-06	9	208
"5219"	2015-08-06	10	232
"5220"	2015-08-06	11	229
"5221"	2015-08-06	12	215
"5222"	2015-08-06	13	225
"5223"	2015-08-06	14	236
"5224"	2015-08-06	15	226
"5225"	2015-08-06	16	146
"5226"	2015-08-06	17	176
"5227"	2015-08-06	18	174
"5228"	2015-08-06	19	132
"5229"	2015-08-06	20	178
"5230"	2015-08-06	21	168
"5231"	2015-08-06	22	167
"5232"	2015-08-06	23	160
"5233"	2015-08-07	0	132
"5234"	2015-08-07	1	132
"5235"	2015-08-07	2	132
"5236"	2015-08-07	3	114
"5237"	2015-08-07	4	30
"5238"	2015-08-07	5	10
"5239"	2015-08-07	6	10
"5240"	2015-08-07	7	150
"5241"	2015-08-07	8	170
"5242"	2015-08-07	9	208
"5243"	2015-08-07	10	132
"5244"	2015-08-07	11	209
"5245"	2015-08-07	12	132
"5246"	2015-08-07	13	132
"5247"	2015-08-07	14	146
"5248"	2015-08-07	15	132
"5249"	2015-08-07	16	132
"5250"	2015-08-07	17	132
"5251"	2015-08-07	18	130
"5252"	2015-08-07	19	91
"5253"	2015-08-07	20	125
"5254"	2015-08-07	21	103
"5255"	2015-08-07	22	96
"5256"	2015-08-07	23	96
"5257"	2015-08-08	0	132
"5258"	2015-08-08	1	130
"5259"	2015-08-08	2	120
"5260"	2015-08-08	3	130
"5261"	2015-08-08	4	130
"5262"	2015-08-08	5	123
"5263"	2015-08-08	6	90
"5264"	2015-08-08	7	130
"5265"	2015-08-08	8	132
"5266"	2015-08-08	9	135
"5267"	2015-08-08	10	135
"5268"	2015-08-08	11	132
"5269"	2015-08-08	12	130
"5270"	2015-08-08	13	132
"5271"	2015-08-08	14	132
"5272"	2015-08-08	15	130
"5273"	2015-08-08	16	132
"5274"	2015-08-08	17	151
"5275"	2015-08-08	18	150
"5276"	2015-08-08	19	170
"5277"	2015-08-08	20	186
"5278"	2015-08-08	21	190
"5279"	2015-08-08	22	146
"5280"	2015-08-08	23	145
"5281"	2015-08-09	0	157
"5282"	2015-08-09	1	160
"5283"	2015-08-09	2	132
"5284"	2015-08-09	3	140
"5285"	2015-08-09	4	178
"5286"	2015-08-09	5	140
"5287"	2015-08-09	6	1
"5288"	2015-08-09	7	1
"5289"	2015-08-09	8	92
"5290"	2015-08-09	9	140
"5291"	2015-08-09	10	190
"5292"	2015-08-09	11	190
"5293"	2015-08-09	12	180
"5294"	2015-08-09	13	180
"5295"	2015-08-09	14	198
"5296"	2015-08-09	15	200
"5297"	2015-08-09	16	180
"5298"	2015-08-09	17	180
"5299"	2015-08-09	18	124
"5300"	2015-08-09	19	140
"5301"	2015-08-09	20	190
"5302"	2015-08-09	21	200
"5303"	2015-08-09	22	130
"5304"	2015-08-09	23	190
"5305"	2015-08-10	0	160
"5306"	2015-08-10	1	178
"5307"	2015-08-10	2	160
"5308"	2015-08-10	3	180
"5309"	2015-08-10	4	180
"5310"	2015-08-10	5	190
"5311"	2015-08-10	6	180
"5312"	2015-08-10	7	160
"5313"	2015-08-10	8	188
"5314"	2015-08-10	9	202
"5315"	2015-08-10	10	205
"5316"	2015-08-10	11	215
"5317"	2015-08-10	12	200
"5318"	2015-08-10	13	200
"5319"	2015-08-10	14	200
"5320"	2015-08-10	15	198
"5321"	2015-08-10	16	200
"5322"	2015-08-10	17	198
"5323"	2015-08-10	18	178
"5324"	2015-08-10	19	186
"5325"	2015-08-10	20	192
"5326"	2015-08-10	21	186
"5327"	2015-08-10	22	167
"5328"	2015-08-10	23	160
"5329"	2015-08-11	0	145
"5330"	2015-08-11	1	145
"5331"	2015-08-11	2	150
"5332"	2015-08-11	3	123
"5333"	2015-08-11	4	123
"5334"	2015-08-11	5	122
"5335"	2015-08-11	6	122
"5336"	2015-08-11	7	155
"5337"	2015-08-11	8	170
"5338"	2015-08-11	9	210
"5339"	2015-08-11	10	208
"5340"	2015-08-11	11	223
"5341"	2015-08-11	12	200
"5342"	2015-08-11	13	208
"5343"	2015-08-11	14	225
"5344"	2015-08-11	15	210
"5345"	2015-08-11	16	201
"5346"	2015-08-11	17	198
"5347"	2015-08-11	18	180
"5348"	2015-08-11	19	179
"5349"	2015-08-11	20	180
"5350"	2015-08-11	21	179
"5351"	2015-08-11	22	132
"5352"	2015-08-11	23	160
"5353"	2015-08-12	0	132
"5354"	2015-08-12	1	132
"5355"	2015-08-12	2	132
"5356"	2015-08-12	3	120
"5357"	2015-08-12	4	122
"5358"	2015-08-12	5	121
"5359"	2015-08-12	6	20
"5360"	2015-08-12	7	130
"5361"	2015-08-12	8	132
"5362"	2015-08-12	9	225
"5363"	2015-08-12	10	132
"5364"	2015-08-12	11	228
"5365"	2015-08-12	12	132
"5366"	2015-08-12	13	225
"5367"	2015-08-12	14	229
"5368"	2015-08-12	15	228
"5369"	2015-08-12	16	221
"5370"	2015-08-12	17	206
"5371"	2015-08-12	18	182
"5372"	2015-08-12	19	132
"5373"	2015-08-12	20	180
"5374"	2015-08-12	21	181
"5375"	2015-08-12	22	182
"5376"	2015-08-12	23	175
"5377"	2015-08-13	0	132
"5378"	2015-08-13	1	140
"5379"	2015-08-13	2	150
"5380"	2015-08-13	3	135
"5381"	2015-08-13	4	170
"5382"	2015-08-13	5	170
"5383"	2015-08-13	6	100
"5384"	2015-08-13	7	122
"5385"	2015-08-13	8	179
"5386"	2015-08-13	9	190
"5387"	2015-08-13	10	227
"5388"	2015-08-13	11	228
"5389"	2015-08-13	12	227
"5390"	2015-08-13	13	215
"5391"	2015-08-13	14	240
"5392"	2015-08-13	15	217
"5393"	2015-08-13	16	245
"5394"	2015-08-13	17	203
"5395"	2015-08-13	18	180
"5396"	2015-08-13	19	180
"5397"	2015-08-13	20	197
"5398"	2015-08-13	21	180
"5399"	2015-08-13	22	177
"5400"	2015-08-13	23	176
"5401"	2015-08-14	0	167
"5402"	2015-08-14	1	178
"5403"	2015-08-14	2	178
"5404"	2015-08-14	3	178
"5405"	2015-08-14	4	179
"5406"	2015-08-14	5	179
"5407"	2015-08-14	6	178
"5408"	2015-08-14	7	175
"5409"	2015-08-14	8	211
"5410"	2015-08-14	9	215
"5411"	2015-08-14	10	240
"5412"	2015-08-14	11	245
"5413"	2015-08-14	12	242
"5414"	2015-08-14	13	195
"5415"	2015-08-14	14	245
"5416"	2015-08-14	15	237
"5417"	2015-08-14	16	239
"5418"	2015-08-14	17	221
"5419"	2015-08-14	18	180
"5420"	2015-08-14	19	180
"5421"	2015-08-14	20	199
"5422"	2015-08-14	21	180
"5423"	2015-08-14	22	180
"5424"	2015-08-14	23	180
"5425"	2015-08-15	0	178
"5426"	2015-08-15	1	157
"5427"	2015-08-15	2	160
"5428"	2015-08-15	3	150
"5429"	2015-08-15	4	135
"5430"	2015-08-15	5	150
"5431"	2015-08-15	6	100
"5432"	2015-08-15	7	130
"5433"	2015-08-15	8	167
"5434"	2015-08-15	9	132
"5435"	2015-08-15	10	170
"5436"	2015-08-15	11	220
"5437"	2015-08-15	12	220
"5438"	2015-08-15	13	132
"5439"	2015-08-15	14	219
"5440"	2015-08-15	15	218
"5441"	2015-08-15	16	132
"5442"	2015-08-15	17	132
"5443"	2015-08-15	18	132
"5444"	2015-08-15	19	170
"5445"	2015-08-15	20	180
"5446"	2015-08-15	21	180
"5447"	2015-08-15	22	180
"5448"	2015-08-15	23	180
"5449"	2015-08-16	0	170
"5450"	2015-08-16	1	155
"5451"	2015-08-16	2	132
"5452"	2015-08-16	3	110
"5453"	2015-08-16	4	122
"5454"	2015-08-16	5	115
"5455"	2015-08-16	6	50
"5456"	2015-08-16	7	10
"5457"	2015-08-16	8	123
"5458"	2015-08-16	9	132
"5459"	2015-08-16	10	132
"5460"	2015-08-16	11	180
"5461"	2015-08-16	12	190
"5462"	2015-08-16	13	190
"5463"	2015-08-16	14	180
"5464"	2015-08-16	15	132
"5465"	2015-08-16	16	170
"5466"	2015-08-16	17	160
"5467"	2015-08-16	18	132
"5468"	2015-08-16	19	130
"5469"	2015-08-16	20	132
"5470"	2015-08-16	21	132
"5471"	2015-08-16	22	132
"5472"	2015-08-16	23	132
"5473"	2015-08-17	0	132
"5474"	2015-08-17	1	132
"5475"	2015-08-17	2	122
"5476"	2015-08-17	3	30
"5477"	2015-08-17	4	50
"5478"	2015-08-17	5	47
"5479"	2015-08-17	6	10
"5480"	2015-08-17	7	130
"5481"	2015-08-17	8	132
"5482"	2015-08-17	9	132
"5483"	2015-08-17	10	231
"5484"	2015-08-17	11	245
"5485"	2015-08-17	12	230
"5486"	2015-08-17	13	240
"5487"	2015-08-17	14	244
"5488"	2015-08-17	15	233
"5489"	2015-08-17	16	242
"5490"	2015-08-17	17	229
"5491"	2015-08-17	18	223
"5492"	2015-08-17	19	132
"5493"	2015-08-17	20	210
"5494"	2015-08-17	21	206
"5495"	2015-08-17	22	189
"5496"	2015-08-17	23	180
"5497"	2015-08-18	0	132
"5498"	2015-08-18	1	132
"5499"	2015-08-18	2	132
"5500"	2015-08-18	3	122
"5501"	2015-08-18	4	130
"5502"	2015-08-18	5	110
"5503"	2015-08-18	6	86
"5504"	2015-08-18	7	132
"5505"	2015-08-18	8	190
"5506"	2015-08-18	9	228
"5507"	2015-08-18	10	235
"5508"	2015-08-18	11	250
"5509"	2015-08-18	12	230
"5510"	2015-08-18	13	242
"5511"	2015-08-18	14	257
"5512"	2015-08-18	15	240
"5513"	2015-08-18	16	245
"5514"	2015-08-18	17	235
"5515"	2015-08-18	18	199
"5516"	2015-08-18	19	190
"5517"	2015-08-18	20	190
"5518"	2015-08-18	21	190
"5519"	2015-08-18	22	190
"5520"	2015-08-18	23	190
"5521"	2015-08-19	0	180
"5522"	2015-08-19	1	180
"5523"	2015-08-19	2	145
"5524"	2015-08-19	3	110
"5525"	2015-08-19	4	110
"5526"	2015-08-19	5	135
"5527"	2015-08-19	6	110
"5528"	2015-08-19	7	140
"5529"	2015-08-19	8	200
"5530"	2015-08-19	9	255
"5531"	2015-08-19	10	245
"5532"	2015-08-19	11	257
"5533"	2015-08-19	12	229
"5534"	2015-08-19	13	245
"5535"	2015-08-19	14	257
"5536"	2015-08-19	15	240
"5537"	2015-08-19	16	231
"5538"	2015-08-19	17	245
"5539"	2015-08-19	18	190
"5540"	2015-08-19	19	200
"5541"	2015-08-19	20	215
"5542"	2015-08-19	21	203
"5543"	2015-08-19	22	178
"5544"	2015-08-19	23	165
"5545"	2015-08-20	0	180
"5546"	2015-08-20	1	170
"5547"	2015-08-20	2	180
"5548"	2015-08-20	3	170
"5549"	2015-08-20	4	165
"5550"	2015-08-20	5	156
"5551"	2015-08-20	6	110
"5552"	2015-08-20	7	140
"5553"	2015-08-20	8	199
"5554"	2015-08-20	9	237
"5555"	2015-08-20	10	239
"5556"	2015-08-20	11	245
"5557"	2015-08-20	12	239
"5558"	2015-08-20	13	234
"5559"	2015-08-20	14	259
"5560"	2015-08-20	15	235
"5561"	2015-08-20	16	234
"5562"	2015-08-20	17	230
"5563"	2015-08-20	18	209
"5564"	2015-08-20	19	181
"5565"	2015-08-20	20	199
"5566"	2015-08-20	21	181
"5567"	2015-08-20	22	132
"5568"	2015-08-20	23	132
"5569"	2015-08-21	0	180
"5570"	2015-08-21	1	168
"5571"	2015-08-21	2	140
"5572"	2015-08-21	3	132
"5573"	2015-08-21	4	122
"5574"	2015-08-21	5	122
"5575"	2015-08-21	6	110
"5576"	2015-08-21	7	130
"5577"	2015-08-21	8	146
"5578"	2015-08-21	9	132
"5579"	2015-08-21	10	230
"5580"	2015-08-21	11	233
"5581"	2015-08-21	12	229
"5582"	2015-08-21	13	132
"5583"	2015-08-21	14	232
"5584"	2015-08-21	15	230
"5585"	2015-08-21	16	132
"5586"	2015-08-21	17	132
"5587"	2015-08-21	18	130
"5588"	2015-08-21	19	125
"5589"	2015-08-21	20	130
"5590"	2015-08-21	21	130
"5591"	2015-08-21	22	130
"5592"	2015-08-21	23	130
"5593"	2015-08-22	0	132
"5594"	2015-08-22	1	132
"5595"	2015-08-22	2	130
"5596"	2015-08-22	3	67
"5597"	2015-08-22	4	122
"5598"	2015-08-22	5	121
"5599"	2015-08-22	6	50
"5600"	2015-08-22	7	130
"5601"	2015-08-22	8	156
"5602"	2015-08-22	9	170
"5603"	2015-08-22	10	200
"5604"	2015-08-22	11	206
"5605"	2015-08-22	12	132
"5606"	2015-08-22	13	200
"5607"	2015-08-22	14	200
"5608"	2015-08-22	15	190
"5609"	2015-08-22	16	132
"5610"	2015-08-22	17	132
"5611"	2015-08-22	18	132
"5612"	2015-08-22	19	140
"5613"	2015-08-22	20	152
"5614"	2015-08-22	21	178
"5615"	2015-08-22	22	132
"5616"	2015-08-22	23	130
"5617"	2015-08-23	0	132
"5618"	2015-08-23	1	130
"5619"	2015-08-23	2	130
"5620"	2015-08-23	3	100
"5621"	2015-08-23	4	122
"5622"	2015-08-23	5	120
"5623"	2015-08-23	6	50
"5624"	2015-08-23	7	40
"5625"	2015-08-23	8	122
"5626"	2015-08-23	9	124
"5627"	2015-08-23	10	100
"5628"	2015-08-23	11	128
"5629"	2015-08-23	12	95
"5630"	2015-08-23	13	128
"5631"	2015-08-23	14	130
"5632"	2015-08-23	15	132
"5633"	2015-08-23	16	132
"5634"	2015-08-23	17	50
"5635"	2015-08-23	18	20
"5636"	2015-08-23	19	42
"5637"	2015-08-23	20	132
"5638"	2015-08-23	21	130
"5639"	2015-08-23	22	120
"5640"	2015-08-23	23	118
"5641"	2015-08-24	0	132
"5642"	2015-08-24	1	132
"5643"	2015-08-24	2	96
"5644"	2015-08-24	3	50
"5645"	2015-08-24	4	50
"5646"	2015-08-24	5	50
"5647"	2015-08-24	6	48
"5648"	2015-08-24	7	122
"5649"	2015-08-24	8	140
"5650"	2015-08-24	9	185
"5651"	2015-08-24	10	175
"5652"	2015-08-24	11	175
"5653"	2015-08-24	12	170
"5654"	2015-08-24	13	175
"5655"	2015-08-24	14	200
"5656"	2015-08-24	15	175
"5657"	2015-08-24	16	180
"5658"	2015-08-24	17	132
"5659"	2015-08-24	18	130
"5660"	2015-08-24	19	96
"5661"	2015-08-24	20	157
"5662"	2015-08-24	21	132
"5663"	2015-08-24	22	130
"5664"	2015-08-24	23	132
"5665"	2015-08-25	0	128
"5666"	2015-08-25	1	120
"5667"	2015-08-25	2	96
"5668"	2015-08-25	3	50
"5669"	2015-08-25	4	119
"5670"	2015-08-25	5	116
"5671"	2015-08-25	6	95
"5672"	2015-08-25	7	126
"5673"	2015-08-25	8	165
"5674"	2015-08-25	9	132
"5675"	2015-08-25	10	130
"5676"	2015-08-25	11	132
"5677"	2015-08-25	12	130
"5678"	2015-08-25	13	132
"5679"	2015-08-25	14	132
"5680"	2015-08-25	15	132
"5681"	2015-08-25	16	132
"5682"	2015-08-25	17	130
"5683"	2015-08-25	18	130
"5684"	2015-08-25	19	130
"5685"	2015-08-25	20	130
"5686"	2015-08-25	21	132
"5687"	2015-08-25	22	130
"5688"	2015-08-25	23	130
"5689"	2015-08-26	0	130
"5690"	2015-08-26	1	124
"5691"	2015-08-26	2	110
"5692"	2015-08-26	3	110
"5693"	2015-08-26	4	110
"5694"	2015-08-26	5	110
"5695"	2015-08-26	6	84
"5696"	2015-08-26	7	126
"5697"	2015-08-26	8	132
"5698"	2015-08-26	9	130
"5699"	2015-08-26	10	130
"5700"	2015-08-26	11	130
"5701"	2015-08-26	12	96
"5702"	2015-08-26	13	130
"5703"	2015-08-26	14	130
"5704"	2015-08-26	15	130
"5705"	2015-08-26	16	130
"5706"	2015-08-26	17	130
"5707"	2015-08-26	18	130
"5708"	2015-08-26	19	96
"5709"	2015-08-26	20	130
"5710"	2015-08-26	21	130
"5711"	2015-08-26	22	130
"5712"	2015-08-26	23	110
"5713"	2015-08-27	0	96
"5714"	2015-08-27	1	96
"5715"	2015-08-27	2	95
"5716"	2015-08-27	3	23
"5717"	2015-08-27	4	21
"5718"	2015-08-27	5	21
"5719"	2015-08-27	6	9
"5720"	2015-08-27	7	96
"5721"	2015-08-27	8	130
"5722"	2015-08-27	9	130
"5723"	2015-08-27	10	132
"5724"	2015-08-27	11	132
"5725"	2015-08-27	12	130
"5726"	2015-08-27	13	130
"5727"	2015-08-27	14	132
"5728"	2015-08-27	15	132
"5729"	2015-08-27	16	130
"5730"	2015-08-27	17	130
"5731"	2015-08-27	18	96
"5732"	2015-08-27	19	51
"5733"	2015-08-27	20	130
"5734"	2015-08-27	21	130
"5735"	2015-08-27	22	130
"5736"	2015-08-27	23	95
"5737"	2015-08-28	0	96
"5738"	2015-08-28	1	96
"5739"	2015-08-28	2	50
"5740"	2015-08-28	3	94
"5741"	2015-08-28	4	82
"5742"	2015-08-28	5	51
"5743"	2015-08-28	6	37
"5744"	2015-08-28	7	124
"5745"	2015-08-28	8	150
"5746"	2015-08-28	9	150
"5747"	2015-08-28	10	180
"5748"	2015-08-28	11	180
"5749"	2015-08-28	12	168
"5750"	2015-08-28	13	168
"5751"	2015-08-28	14	170
"5752"	2015-08-28	15	170
"5753"	2015-08-28	16	170
"5754"	2015-08-28	17	168
"5755"	2015-08-28	18	160
"5756"	2015-08-28	19	170
"5757"	2015-08-28	20	170
"5758"	2015-08-28	21	170
"5759"	2015-08-28	22	132
"5760"	2015-08-28	23	122
"5761"	2015-08-29	0	122
"5762"	2015-08-29	1	170
"5763"	2015-08-29	2	121
"5764"	2015-08-29	3	94
"5765"	2015-08-29	4	170
"5766"	2015-08-29	5	180
"5767"	2015-08-29	6	170
"5768"	2015-08-29	7	170
"5769"	2015-08-29	8	190
"5770"	2015-08-29	9	170
"5771"	2015-08-29	10	180
"5772"	2015-08-29	11	190
"5773"	2015-08-29	12	180
"5774"	2015-08-29	13	200
"5775"	2015-08-29	14	207
"5776"	2015-08-29	15	180
"5777"	2015-08-29	16	180
"5778"	2015-08-29	17	160
"5779"	2015-08-29	18	160
"5780"	2015-08-29	19	179
"5781"	2015-08-29	20	190
"5782"	2015-08-29	21	179
"5783"	2015-08-29	22	171
"5784"	2015-08-29	23	160
"5785"	2015-08-30	0	132
"5786"	2015-08-30	1	120
"5787"	2015-08-30	2	105
"5788"	2015-08-30	3	120
"5789"	2015-08-30	4	120
"5790"	2015-08-30	5	119
"5791"	2015-08-30	6	20
"5792"	2015-08-30	7	3
"5793"	2015-08-30	8	119
"5794"	2015-08-30	9	120
"5795"	2015-08-30	10	120
"5796"	2015-08-30	11	123
"5797"	2015-08-30	12	120
"5798"	2015-08-30	13	130
"5799"	2015-08-30	14	130
"5800"	2015-08-30	15	122
"5801"	2015-08-30	16	94
"5802"	2015-08-30	17	87
"5803"	2015-08-30	18	92
"5804"	2015-08-30	19	120
"5805"	2015-08-30	20	132
"5806"	2015-08-30	21	125
"5807"	2015-08-30	22	120
"5808"	2015-08-30	23	120
"5809"	2015-08-31	0	126
"5810"	2015-08-31	1	105
"5811"	2015-08-31	2	10
"5812"	2015-08-31	3	1
"5813"	2015-08-31	4	1
"5814"	2015-08-31	5	1
"5815"	2015-08-31	6	1
"5816"	2015-08-31	7	120
"5817"	2015-08-31	8	175
"5818"	2015-08-31	9	180
"5819"	2015-08-31	10	132
"5820"	2015-08-31	11	199
"5821"	2015-08-31	12	132
"5822"	2015-08-31	13	185
"5823"	2015-08-31	14	190
"5824"	2015-08-31	15	198
"5825"	2015-08-31	16	180
"5826"	2015-08-31	17	180
"5827"	2015-08-31	18	189
"5828"	2015-08-31	19	188
"5829"	2015-08-31	20	195
"5830"	2015-08-31	21	180
